RR_FLAG,KHLX,KHZT,KHXB,CSRQ,XLBH,KHRQ,KHJB,KZ_KYZJ,KZ_ZQSZ,KZ_JJSZ,KZ_ZZC,KZ_YMZZC,KZ_FPS_KHSZ,KZ_TZZLX,KZ_YXZX,KZ_BNJYL,KZ_BNYJ,KZ_SYJYL,KZ_SYYJ,KZ_ZJJYSJ,KZ_01,KZ_PJZC_KHQ,KZ_YKJE_KHQ,KZ_ZJFL,KZ_ZZL,KZ_KHLY,KZ_KHJZ,KZ_KHHYD,KZ_KHNX,KZ_YJFL,KZ_ZCFL,KZ_YKFL,KZ_TZPHFL,KZ_KHFJ,KZ_KHNXFL,KZ_FXCSNL,KZ_PJZC_2,KZ_ZRZJ_2,KZ_ZCZJ_2,KZ_PJZC_6,KZ_YKJE_6,KZ_PJZC_BN,KZ_PJZC_SN,KZ_MRZQZE_6,KZ_MRQZZE_6,KZ_MRJJZE_6,KZ_YJ_6,KZ_JYL_6,KZ_MRZE_6,KZ_MRGPZE_6,KZ_YKL_6,KZ_SNYJ,KZ_ZRZJ_3,KZ_ZCZJ_3,KZ_ZRGP_3,KZ_ZCGP_3,KZ_QCZC_3,KZ_QMZC_3,KZ_YKL_3,KZ_BYJYL,KZ_BYYJ,KZ_FWFJ,KZ_KHSJLY,KZ_GTKHID,KZ_02,KZ_SJYJL_AG,KZ_PJZC_4,KZ_PJZC_1,KZ_YJ_12,KZ_JYYYKJE,KZ_BYYK,KZ_SYYK,KZ_BYYJ_A,KZ_SYYJ_A,KZ_BNYJ_A,KZ_BYJYL_A,KZ_SYJYL_A,KZ_BNJYL_A,KZ_SNJYL,KZ_DQBH,KZ_KHDJB,KZ_BZYJ,KZ_XEXMH,KZ_SFXXLS,KZ_SFYXLS,KZ_SFZCH,KZ_FWYJ,KZ_FWYJL,KZ_SFYXH,KZ_SFQY,KZ_ZZC_RMB,TRZKZJ,ZC3,JYJE3,YK6
0,1,0,2,37,0,8,23,144446.75,0,0,144446.75,144446.75,0,0,7010,175570,248.37,0,0,20140224,2,140967.68,8819.04,15,1,2,0.8794,0,8,1,15,5,1,3,4,1,144720.04,37.57,0,137560.67,18119.04,140967.68,0,0,0,0,248.37,175570,17550,17550,0.13,336.46,37.57,0,0,0,0,144446.75,0.06,0,0,2,0,10100011397,2,1.51,139194.3,144428.66,248.37,0,0,0,0,0,248.37,0,0,175570,226737.35,100,2,0.0015,1,0,0,1,0,0,1,0,144446.75,0,2,1,2
0,1,0,1,62,4,5,32,218.92,53882.5,0,154136.92,51226.89,0,0,7250,430286,574.09,89339,257.84,20140408,2,69758.51,-10158.57,11,7,1,0.4573,0,6,1,14,5,1,6,4,3,69442.96,235025,244204.33,72462.11,-8428.07,69758.51,0,0,0,0,768.03,496561,126521,126521,-0.12,3097.37,235625,245004.33,0,0,0,154136.92,-0.15,205526,19.95,3,0,1.20E+11,2,2.999,70558.15,71401.03,2400.49,-5272.65,2864.92,-8137.57,0,0,0,0,0,0,1022640.14,1200,1,0.0019,1,0,0,1,0,0,1,0,208019.42,1,1,1,0
0,1,0,1,42,0,8,23,46483.72,732550,0,779033.72,770964.86,0,0,7010,286340,199.1,66950,46.43,20140408,1,709146.15,19868.76,13,1,2,1.2867,0,8,1,17,5,1,4,4,2,719030.12,30014.52,0,686595.36,-70349.74,709146.15,0,0,0,0,491.96,705363,536413,536413,-0.1,1463.82,30014.52,15000,0,0,0,779033.72,0.03,32950,23.21,2,0,10100011735,1,0.8,715098.38,741595.06,1420.15,109746.21,8068.86,101677.35,23.21,46.43,199.1,32950,66950,286340,26081773.28,100,2,0.0013,1,0,0,1,0,0,1,0,1511532.54,0,1,0,1
0,1,0,1,60,0,8,23,20765.47,45776.34,64249.4,130791.21,127418.59,0,0,7010,0,0,0,0,0,2,133532.38,-4942.47,13,0,1,0.9286,0,8,1,15,4,1,6,4,1,133011.82,18.15,0,134053,-4316.48,133532.38,0,0,0,0,0,0,0,0,-0.03,0,18.15,0,0,0,0,130791.21,-0.04,0,0,2,0,10100011736,2,0,133762.09,130698.5,0,-1809.88,3372.62,-5182.5,0,0,0,0,0,0,1151.03,100,2,0,1,0,0,1,0,0,1,0,240816.95,0,2,1,0
1,1,0,1,44,3,5,21,83283.19,205700,0,288983.19,260063.19,0,0,7250,717190,1210.46,367530,620.2,20140324,2,262203.09,45447.07,14,4,2,1.86,0,6,1,16,1,1,4,4,2,271835.52,87.3,0,245539.13,55697.03,262203.09,0,0,0,0,1759.28,1042910,509600,509600,0.23,1550.25,87.3,0,0,0,0,288983.19,0.17,0,0,2,0,1.20E+11,2,1.8,255435.25,277214.83,2334.12,25013.51,28920,-3906.49,0,620.2,1210.46,0,367530,717190,862014.75,1200,2,0,1,0,0,1,0,0,1,0,494683.19,0,2,0,1
0,1,0,2,29,2,5,23,27577.19,102536,0,130113.19,124964.19,0,0,7250,228564,51.68,0,0,20140221,2,137814.71,-18215.97,13,4,2,0.6674,0,6,1,15,5,1,2,4,1,132189.95,34.41,4000,142532.96,-10555.54,137814.71,0,0,0,0,146.94,629904.44,287350,287350,-0.07,760.32,34.41,14100,0,0,0,130113.19,-0.13,0,0,2,0,1.20E+11,1,0.3,138189.35,126910.21,437.48,-523,5149,-5672,0,0,51.68,0,0,228564,2347121.84,1200,2,5.00E-04,1,0,0,1,0,0,1,0,232649.19,1,1,1,0
0,1,0,2,67,6,8,23,1496.81,65549.69,345979.91,411529.6,394079.83,0,0,7010,1795.2,4.84,0,0,20140210,2,429202.43,-7109.33,11,0,2,1.0441,0,9,1,16,4,1,6,4,1,408661.35,123628.36,180297.44,445189.25,-31900.59,429202.43,0,5956.94,0,0,102.61,76232.67,19273.94,6532,-0.07,522.95,231599.23,287737.31,0,0,0,411529.6,-0.02,0,0,2,0,10100010433,2,2.998,441383.92,395477.1,335.32,-1941.15,12449.77,-14390.92,0,0,4.84,0,0,1795.2,1425799.29,100,2,0.0021,1,0,0,1,0,0,1,0,823059.2,1,1,1,0
0,1,0,0,114,0,7,23,84882.8,538630,0,623512.8,604272.8,0,1,7010,50000,24.24,0,0,20140220,2,604265.59,-6140,14,0,2,0.9536,0,8,1,17,4,1,7,4,2,603781.77,44.63,0,618931.1,-10910,604265.59,0,0,0,0,48.48,1.00E+05,50000,50000,-0.02,1530.2,44.63,0,0,0,0,623512.8,-0.01,0,0,2,0,10100012436,2,0.6,613750.23,601880.57,787.61,19650,19240,410,0,0,24.24,0,0,50000,2558968.6,100,2,8.00E-04,1,0,0,1,0,0,1,0,1162142.8,0,2,1,1
0,1,0,2,65,0,8,23,19423.29,43449.77,45650.14,108523.2,105334.11,0,0,7010,0,0,0,0,0,2,108414.19,-2107.65,12,0,1,0.8552,0,8,1,15,4,1,6,4,1,108118.41,16.98,0,109645.58,-5399.33,108414.19,0,0,0,0,0,0,0,0,-0.05,0,16.98,0,0,0,0,108523.2,-0.02,0,0,2,0,10100011442,2,0,109017.16,106965.21,0,1085.69,3189.09,-2103.4,0,0,0,0,0,0,4198.12,100,2,0,1,0,0,1,0,0,1,0,197623.11,0,2,1,1
0,1,0,2,53,3,7,23,333.52,47630.96,99316.89,147281.37,143224.17,0,0,7010,0,0,0,0,20110415,2,149509.15,-9852.64,11,0,2,1.1493,0,8,1,15,5,1,5,4,4,148470.29,0.28,0,154633.92,-13030.12,149509.15,0,0,0,0,0,0,0,0,-0.08,0,46.58,0,0,0,0,147281.37,-0.07,0,0,2,0,10100012588,2,0,152142.1,145773.35,0,-239.26,4057.2,-4296.46,0,0,0,0,0,0,763.72,100,2,0.0028,1,0,0,1,0,0,1,0,294229.22,0,2,1,0
0,1,0,2,79,0,8,23,161.17,138020,0,138181.17,130353.17,0,0,7010,0,0,0,0,20131206,2,135575.48,3399,11,5,2,0.3633,0,8,1,15,4,1,7,4,2,135488.7,0.14,0,141903.19,1662.93,135575.48,0,0,0,0,914.58,655689,327739,327739,0.01,2995.16,0.14,0,0,0,0,138181.17,0.03,0,0,2,0,10100011458,2,1.51,139110.36,132233.81,2316.35,2575,7828,-5253,0,0,0,0,0,0,1983552.29,100,2,0.0015,1,0,0,1,0,0,1,0,276201.17,0,2,1,1
0,1,0,2,78,0,8,23,15923.6,0,143178.29,159101.89,155137.18,0,0,7010,0,0,0,0,0,2,161765.52,-4869.32,12,0,2,0.8476,0,9,1,15,4,1,7,4,1,161149.13,13.92,0,164098.17,-10545.03,161765.52,0,0,0,0,0,0,0,0,-0.06,0,13.92,0,0,0,0,159101.89,-0.03,0,0,2,0,10100010480,2,0,162680.57,158362.93,0,471.1,3964.71,-3493.61,0,0,0,0,0,0,0,100,2,0,1,0,0,1,0,0,1,0,302280.18,0,2,1,1
0,3,0,2,53,0,1,13,2186230.31,1360861,0,3547091.31,0,0,0,7270,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40200054256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,1,0,0,45,0,9,23,4630.21,159998.5,665338.37,829967.08,812874,0,0,7010,24444,32.65,9580,14.07,20140328,2,836446.89,-18415.28,11,0,2,0.9976,0,9,1,17,4,1,4,4,2,839863.83,10737.73,0,831840.7,-28923.63,836446.89,0,0,0,0,85.23,52397,41641,39955,-0.03,80,18722.39,0,0,0,0,829967.08,-0.02,0,0,2,0,10100009915,2,1.51,835110.33,828854.22,99.57,-10901.93,17093.08,-27995.01,0,14.07,32.65,0,9580,24444,52535,100,2,0.0019,1,0,0,1,0,0,1,0,1655303.95,0,2,0,0
0,1,0,2,56,0,9,23,128.83,0,117868.29,117997.12,114570.46,0,0,7010,0,0,0,0,0,2,121233.87,-4147.45,11,0,2,1.0466,0,9,1,15,3,1,5,4,1,120722.28,0.11,0,121764.48,-6770.99,121233.87,0,0,0,0,0,0,0,0,-0.06,0,0.11,0,0,0,0,117997.12,-0.03,0,0,3,0,10100009916,2,0,121297.95,118672.34,0,-1773.96,3426.66,-5200.62,0,0,0,0,0,0,690.11,100,2,0,1,0,0,1,0,0,1,0,235865.41,0,2,1,0
0,1,0,2,30,4,6,23,752.4,0,0,233882.15,313760.97,0,0,7250,6084000,190.37,1813000,54.03,20140408,2,291242.03,0,11,30,3,0.7248,0,7,1,16,3,1,3,4,0,303865.59,3686609.2,3686622.17,254166.15,23505.47,291242.03,0,0,0,0,587.07,7570350,0,0,0.09,889.23,6164805.3,6164793.07,0,0,0,233882.15,0,246000,10.95,2,0,1.20E+11,2,1.8,275024.56,307514.74,781.23,0,0,0,10.95,54.03,190.37,246000,1813000,6084000,2756122.87,1200,2,0,1,0,0,1,0,0,1,0,233882.15,1,1,0,2
0,1,0,2,55,5,8,23,472.81,145396,0,310150.37,306091.53,0,0,7010,0,0,0,0,20131031,2,305856.73,-5256.37,11,2,2,0.6869,0,8,1,16,4,1,5,4,2,304778.87,30.91,0,258566.32,-9764.88,305856.73,0,0,0,0,891.97,627996,318734,318734,-0.04,948.27,30.91,0,0,0,0,310150.37,-0.02,0,0,2,0,10100011375,2,1.51,302550.97,303298.53,891.97,6435.63,4058.84,2376.79,0,0,0,0,0,0,1024132.11,100,2,0.0015,1,0,0,1,0,0,1,0,455546.37,0,2,1,1
0,1,0,0,32,0,8,23,176263.2,306106.68,0,482369.88,480239.79,248405.18,0,7010,672955.18,955.87,424550,603.03,20140409,2,392180.08,130880.04,15,2,2,0.7651,0,8,1,16,5,1,3,4,1,413037.74,1.43,0,379386.42,111853.11,392180.08,0,0,0,0,955.87,672955.18,248405.18,248405.18,0.29,0,1.43,0,0,0,0,482369.88,0.33,248405.18,352.84,2,0,10100011380,2,1.51,382920.36,434700.91,955.87,104744.85,2130.09,102614.76,352.84,603.03,955.87,248405.18,424550,672955.18,1233.87,100,2,0.0028,1,0,0,1,0,0,1,0,788476.56,0,2,0,1
0,1,0,0,4,0,8,23,6143.58,84048.64,194349.95,284542.17,274976.59,0,0,7010,0,0,0,0,20110602,2,287536.2,-8613.74,12,0,2,0.8799,0,8,1,16,4,1,1,4,1,287469.41,5.14,0,291291.7,-12467.03,287536.2,0,0,0,0,0,0,0,0,-0.04,0,660.04,0,0,0,0,284542.17,-0.03,0,0,2,0,10100011701,2,1.51,289005.32,281335.86,0,207.74,9565.58,-9357.84,0,0,0,0,0,0,653.7,100,2,0,1,0,0,1,0,0,1,0,562940.76,0,2,1,1
0,1,0,1,77,0,8,23,2647.38,6441.11,98575.83,107664.32,105149.78,0,0,7010,0,0,0,0,0,2,111830.12,-5395.99,11,0,2,0.8935,0,8,1,15,4,1,7,4,1,111289.07,2.31,0,112727.46,-8468.91,111830.12,0,0,0,0,0,0,0,0,-0.08,0,2.31,0,0,0,0,107664.32,-0.05,0,0,2,0,10100011435,2,0,112043.92,108893.32,0,-2363,2514.54,-4877.54,0,0,0,0,0,0,1145.14,100,2,0,1,0,0,1,0,0,1,0,212681.26,0,2,1,0
0,1,0,2,49,4,8,23,1.09,0,115388.85,115389.94,111929.39,0,0,7010,0,0,0,0,20120730,2,117197.32,-3528.56,11,0,2,0.7336,0,9,1,15,4,1,4,4,2,117338.49,1.04,0,140700.77,-10022.19,117197.32,0,0,0,0,0,0,0,0,-0.07,0,1.04,46757,0,0,0,115389.94,-0.03,0,0,2,0,10100010414,1,0.75,129084.75,114772.42,14.16,-314.83,3460.55,-3775.38,0,0,0,0,0,0,93514,100,2,0.001,1,0,0,1,0,0,1,0,230778.79,0,1,1,0
0,1,0,0,48,0,7,23,609.13,272309.36,0,272918.49,269388.25,0,0,7010,366951.78,520.78,37757,53.41,20140326,2,265488.14,9240.52,11,2,2,0.9799,0,8,1,16,4,1,4,4,2,267944.54,5.1,0,266662.54,5234.19,265488.14,0,0,0,0,625.56,440730.78,226811,226811,0.02,2912.19,5.1,0,0,0,0,272918.49,0.03,0,0,2,0,10100013566,1,1.51,266676.61,270375.2,2381.24,1205.14,3530.24,-2325.1,0,53.41,520.78,0,37757,366951.78,1928753.01,100,2,0.0015,1,0,0,1,0,0,1,0,545227.85,0,2,0,1
0,1,0,2,37,0,7,23,0.7,0,176662.99,176663.69,172809.51,0,0,7010,0,0,0,0,0,2,177241.58,-1426.15,11,0,2,1.114,0,8,1,15,3,1,3,4,1,177538.51,0,0,177736.16,-563.18,177241.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176663.69,-0.01,0,0,2,0,10100013100,2,0,177383.87,175850.98,0,598.1,3854.18,-3256.08,0,0,0,0,0,0,623.62,100,2,0,1,0,0,1,0,0,1,0,353326.68,0,0,1,1
0,1,0,2,59,3,8,23,0.06,0,215639.04,215639.1,214800.28,0,0,7010,0,0,0,0,20110621,2,216794.44,1232.14,11,0,2,0.8092,0,8,1,16,4,1,5,4,2,218829.43,0,0,216370.57,-1675.38,216794.44,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,215639.1,0.01,0,0,2,0,10100011740,2,0,216122.66,216729.68,0,-3134.6,838.82,-3973.42,0,0,0,0,0,0,0,100,2,0,1,0,0,1,0,0,1,0,431278.14,0,0,1,0
0,1,0,2,57,3,8,23,0.59,27863,198300.12,226163.71,221242.42,0,0,7010,275234.42,452.48,214630.44,420.65,20140306,2,554385.72,-2783.75,11,0,2,0.9425,0,8,1,17,4,1,5,4,2,530597.34,366140.24,742897.95,581379.5,-14786.97,554385.72,0,0,0,0,452.48,275234.42,0,0,-0.03,0,366140.24,742897.95,0,0,0,226163.71,-0.01,0,0,2,0,10100011751,2,1.51,567450.49,486181.83,452.48,5878.02,4921.29,956.73,0,0,0,0,0,0,6778.38,100,2,0.0015,1,0,0,1,0,0,1,0,452326.83,1,1,0,1
0,1,0,1,71,0,7,23,23.48,0,545870.13,545893.61,535546.69,0,0,7010,0,0,0,0,0,2,555500.83,-3901.04,11,0,2,0.9092,0,8,1,17,4,1,7,4,1,557644.2,0.02,0,553038.44,-10646.49,555500.83,0,0,0,0,0,0,0,0,-0.02,0,0.02,0,0,0,0,545893.61,-0.01,0,0,2,0,10100012622,2,0,553750.5,547434.26,0,-6529.31,10346.92,-16876.23,0,0,0,0,0,0,873.33,100,2,0,1,0,0,1,0,0,1,0,1091763.74,0,2,1,0
0,1,0,0,67,0,8,23,15.71,0,289129.62,289145.33,279001.85,0,0,7010,0,0,0,0,20090715,2,292299.79,-6524.43,11,0,2,1.0082,0,9,1,16,4,1,6,4,1,292187.98,0.01,0,295096.12,-10709.57,292299.79,0,0,0,0,0,0,0,0,-0.04,0,0.01,0,0,0,0,289145.33,-0.02,0,0,2,0,10100011012,2,1.51,293356.79,286865.64,0,-110.4,10143.48,-10253.88,0,0,0,0,0,0,104.2,100,2,0,1,0,0,1,0,0,1,0,578274.95,0,2,1,0
0,1,0,2,71,0,8,23,1.04,0,618091.81,618092.85,603829.74,0,0,7010,0,0,0,0,0,2,646484.24,-19814.23,11,0,2,1.3121,0,8,1,17,2,1,7,4,1,645945.81,0,0,642590.77,-26623.55,646484.24,0,0,0,0,0,0,0,0,-0.04,0,0,0,0,0,0,618092.85,-0.03,0,0,2,0,10100011179,2,0,643447.55,631012.32,0,-23835.47,14263.11,-38098.58,0,0,0,0,0,0,149160.96,100,2,0,1,0,0,1,0,0,1,0,1236184.66,0,0,1,0
1,1,0,2,46,4,8,21,843.69,267819,0,428718.01,414489.89,0,0,7010,351227,191.95,61171,31.24,20140408,2,413052.87,14243.78,11,3,1,0.789,0,8,1,16,4,1,4,4,2,422251.47,9375.97,0,396251.64,9241.38,413052.87,0,0,0,0,537.35,1016986,496656,496656,0.02,1224.61,39225.97,0,0,0,0,428718.01,0.03,86681,44.23,2,0,10100011185,2,0.6,404247.17,421337.17,1009.03,5913.08,14228.12,-8315.04,44.23,31.24,191.95,86681,61171,351227,30640122.21,100,2,0.0011,1,0,0,1,0,0,1,0,696537.01,0,2,1,1
0,1,0,2,65,3,8,23,46319.24,166062.42,0,212381.66,207979.34,0,0,7010,7200,4.94,0,0,20140122,2,203623.95,1273,13,0,2,0.7972,0,8,1,16,5,1,6,4,1,203690.45,36.84,0,207506.27,-4017.3,203623.95,0,0,0,0,4.94,7200,0,0,-0.02,121.96,36.84,0,0,0,0,212381.66,0.01,0,0,2,0,10100011189,2,0.8,205156.07,203601.46,65.52,14993.22,4402.32,10590.9,0,0,4.94,0,0,7200,156347.34,100,2,0,1,0,0,1,0,0,1,0,378444.08,0,2,1,1
0,1,0,2,33,1,6,13,301.69,5014921,0,5015222.69,4839878.19,0,0,7250,0,0,0,0,20131018,2,5283056.04,-559270,11,0,2,0.9601,0,7,3,20,4,1,3,4,2,5140745.43,0.26,0,5466477.24,-1530808.5,5283056.04,0,0,0,0,4.94,475,475,475,-0.28,39440.51,0.26,0,0,0,0,5015222.69,-0.11,0,0,2,0,1.20E+11,1,0.6,5344605.37,4932699.53,32269.18,203838.5,175344.5,28494,0,0,0,0,0,0,65450057.38,1200,3,6.00E-04,1,0,0,1,0,0,1,0,10030143.69,0,2,1,1
0,1,0,1,34,3,6,22,1411.85,217159,0,218570.85,208645.85,0,0,7250,0,0,0,0,20130423,2,231441.37,-64711,11,0,2,0.3666,0,7,1,16,5,1,3,4,2,222521.56,1.23,0,269407.46,-111160,231441.37,0,0,0,0,0,0,0,0,-0.41,740.54,1.23,0,0,0,0,218570.85,-0.28,0,0,2,0,1.20E+11,1,1.8,248353.85,212718.18,262.34,794,9925,-9131,0,0,0,0,0,0,412768.74,1200,2,0.0018,1,0,0,1,0,0,1,0,435729.85,0,2,1,1
0,1,0,2,49,0,8,23,2.77,0,552033.65,552036.42,534695.87,0,0,7010,0,0,0,0,0,2,572154.29,-26237.43,11,0,1,0.9818,0,8,1,17,3,1,4,4,1,568949.54,2500.8,2500,573873.9,-30966.99,572154.29,0,0,0,0,0,0,0,0,-0.05,0,7660.53,7659,0,0,0,552036.42,-0.05,0,0,2,0,10100011328,2,0,572247.93,554684.52,0,-9972.37,17340.55,-27312.92,0,0,0,0,0,0,11037.84,100,2,0,1,0,0,1,0,0,1,0,1104070.07,1,1,1,0
0,1,0,2,77,0,8,23,164.04,271056.06,1028.65,272248.75,269528.85,0,0,7010,859448.84,1492.86,0,0,20140408,2,270274.84,-12651.45,11,3,2,0.2735,0,9,1,16,4,3,7,4,1,274887.84,92699.44,0,271340.08,-18473.65,270274.84,0,283258.44,0,0,1492.86,859448.84,283258.44,0,-0.07,1101.18,323359.34,308981.35,0,0,0,272248.75,-0.05,15531.17,2.78,2,0,10100010676,2,0,270335.84,273469.98,1492.86,-21398.78,-12955.46,-8443.32,2.78,0,74.22,15531.17,0,704912.48,1473956.75,100,2,0.003,1,0,0,1,0,0,1,0,544333.46,0,1,1,0
0,1,0,1,59,0,8,23,0.85,0,209384.87,209385.72,204625.68,0,0,7010,0,0,0,0,0,2,216517.58,-6403.82,11,0,2,0.8647,0,8,1,16,3,1,5,4,1,216465.45,0,0,217622.97,-18209.87,216517.58,0,0,0,0,0,0,0,0,-0.08,0,0,0,0,0,0,209385.72,-0.03,0,0,2,0,10100011349,2,0,216210.12,212123.23,0,-5460.66,4760.04,-10220.7,0,0,0,0,0,0,0,100,2,0,1,0,0,1,0,0,1,0,418770.59,0,0,1,0
0,1,0,2,59,0,7,23,278.09,0,189227.01,189505.1,183492.61,0,0,7010,0,0,0,0,0,2,194296.14,-8326.43,11,0,2,0.9516,0,8,1,15,3,1,5,4,1,193540.29,0.17,0,195876.18,-11863.05,194296.14,0,0,0,0,0,0,0,0,-0.06,0,244.75,0,0,0,0,189505.1,-0.04,0,0,2,0,10100012729,2,0,194687.56,189233.26,0,595.55,6012.49,-5416.94,0,0,0,0,0,0,0,100,2,0,1,0,0,1,0,0,1,0,378732.11,0,2,1,1
0,1,0,2,43,3,7,23,198466.8,473100,322088.25,795189.25,770651.44,0,0,7010,497148,331.74,81550,53.85,20140331,2,797532.79,124523.37,15,1,1,0.997,0,8,1,17,5,1,4,4,2,802587.34,500951.11,498967.9,852995.31,25052.18,797532.79,0,0,0,0,391.31,587348,372750,372750,0.03,2509.31,500951.11,758967.9,0,0,0,795189.25,0.16,0,0,2,0,10100012254,1,0.75,829204.67,792567.6,1020.27,-4775.3,106152.97,-110928.27,0,53.85,331.74,0,81550,497148,5842060.11,100,2,0.001,1,0,0,1,0,0,1,1,1590377.5,1,1,0,0
0,1,0,1,35,4,5,23,73240.96,164340,0,237580.96,224451.94,46000,0,7250,669674.02,276.16,254162,100.39,20140409,2,249638.49,23363.53,14,3,2,0.2629,0,6,1,16,5,1,3,4,0,230371.13,6.3,58600,266858.64,4861.72,249638.49,0,0,0,0,385.58,916216.02,426358,426358,0.02,2135.06,50006.3,86600,0,0,0,237580.96,0.09,160150,63.47,2,0,1.20E+11,1,0.5,252935.57,220332.02,1961.27,24326.34,13129.02,11197.32,63.47,100.39,276.16,160150,254162,669674.02,4252105.97,1200,2,5.00E-04,1,0,0,1,0,0,1,0,401920.96,1,1,0,1
0,1,0,1,73,3,8,23,584.68,0,184051.25,239078.87,232580.94,0,0,7010,0,0,0,0,0,2,309203.57,-362.06,11,0,2,0.9856,0,9,1,16,4,1,7,4,2,294078.64,6.97,101000,323050.66,605.96,309203.57,0,0,0,0,0,0,0,0,0,0,6.97,101000,0,0,0,239078.87,0,0,0,2,0,10100010582,2,0,317049.22,263193.98,0,2139.76,6497.93,-4358.17,0,0,0,0,0,0,9412784.69,100,2,0,1,0,0,1,0,0,1,0,423130.12,1,1,1,1
1,1,0,2,66,0,8,21,1404.04,193335.28,254976.33,449715.65,433273.99,0,0,7010,0,0,0,0,20120515,2,457463.7,-28932.32,11,0,2,0.7151,0,9,1,16,5,1,6,4,2,454533.14,1.41,0,471724.59,-36334.52,457463.7,0,0,0,0,0,0,0,0,-0.08,0,1.41,0,0,0,0,449715.65,-0.06,0,0,2,0,10100010583,2,0.8,464283.74,444178.29,60.71,-1298.27,16441.66,-17739.93,0,0,0,0,0,0,7865.34,100,2,8.00E-04,1,0,0,1,0,0,1,0,898027.26,0,2,1,0
0,1,0,2,56,6,6,22,90092.19,222735.02,0,312827.21,303526.94,0,0,7250,380520,78.76,145400,30.59,20140314,2,296394.62,822.63,14,6,2,1.0421,0,7,1,16,5,1,5,4,2,305233.44,112.51,0,264504.95,-16838.69,296394.62,0,0,0,0,316.17,1573831,810951,810951,-0.06,2406.56,90112.51,0,0,0,0,312827.21,0,0,0,2,0,1.20E+11,1,0.3,278213.19,305784.8,1309.09,12666.85,9300.28,3366.57,0,30.59,78.76,0,145400,380520,7970914.47,1200,2,3.00E-04,1,0,0,1,0,0,1,0,471241.23,0,2,0,1
0,1,0,2,59,0,9,23,250.58,0,282229.25,282479.83,273041.96,0,0,7010,0,0,0,0,20101112,2,292390.37,-11463.07,11,0,2,0.9331,0,9,1,16,3,1,5,4,1,291110.03,0.22,0,295180.96,-22815.08,292390.37,0,0,0,0,0,0,0,0,-0.08,0,0.22,0,0,0,0,282479.83,-0.04,0,0,2,0,10100009920,2,1.51,292675.05,284058.88,0,-4549.73,9437.87,-13987.6,0,0,0,0,0,0,0,100,2,0.0015,1,0,0,1,0,0,1,0,564709.08,0,2,1,0
0,1,0,2,76,0,9,23,53682.67,0,117989.77,171672.44,167904.7,0,0,7010,0,0,0,0,0,2,173308.03,-2521.25,14,0,2,0.8112,0,9,1,15,4,1,7,4,1,173541.75,46.93,0,174445.57,-5632.95,173308.03,0,0,0,0,0,0,0,0,-0.03,0,46.93,0,0,0,0,171672.44,-0.01,0,0,2,0,10100009926,2,0,173619.91,171221.33,0,-1125.24,3767.74,-4892.98,0,0,0,0,0,0,0,100,2,0,1,0,0,1,0,0,1,0,289662.21,0,2,1,0
0,1,0,1,68,2,8,23,3800.3,33103.12,135274.85,172178.27,167013.55,0,0,7010,0,0,0,0,0,2,173804.53,-2814.41,11,0,2,1.1365,0,9,1,15,4,1,6,4,2,174233.95,3.32,0,173833.65,333.28,173804.53,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,172178.27,-0.02,0,0,2,0,10100010637,2,0,173865.24,170938.88,0,-2188.17,5164.72,-7352.89,0,0,0,0,0,0,582.88,100,2,0,1,0,0,1,0,0,1,0,340556.24,0,2,1,0
0,1,0,0,42,0,7,23,67666.77,35979.01,45644.18,149289.96,146683.36,0,0,7010,0,0,0,0,20090819,2,149143.84,-611.4,14,0,2,0.9106,0,8,1,15,4,1,4,4,1,149461.24,59.05,0,149797.51,-2158.57,149143.84,0,0,0,0,0,0,0,0,-0.01,0,363.14,0,0,0,0,149289.96,0,0,0,2,0,10100013551,2,0,149365.49,148157.41,0,-319.96,2606.6,-2926.56,0,0,0,0,0,0,1405.03,100,2,0,1,0,0,1,0,0,1,0,230913.15,0,2,1,0
0,1,0,1,50,3,8,0,878.5,62451.7,0,113494.36,108164.95,0,0,7010,199870,144.2,52272,36.81,20140319,2,78205.85,7955.35,11,5,2,1.3972,0,9,1,14,3,1,5,4,5,86535.08,49004.89,2280,67287.48,12735.16,78205.85,0,0,0,0,248.96,339687.76,168245,168245,0.19,281.39,49004.89,2780,0,0,0,113494.36,0.1,0,0,3,0,10100011133,1,0.8,72663.92,96939.18,367.63,-1229.53,5829.41,-7058.94,0,36.81,144.2,0,52272,199870,318698.03,100,0,0.0012,1,0,0,1,0,0,1,0,175946.06,1,1,0,0
